0.187353,6.340399,0.002041
0.176530,5.644424,0.002937
0.180931,6.218427,0.004909
0.174183,6.264327,0.001766
0.173396,6.418552,0.007332
0.175952,6.063570,0.003800
0.178477,6.229493,0.002404
0.176021,6.148257,0.004847
0.175843,5.959007,0.001907
0.180869,6.114670,0.001559
0.174835,5.863907,0.001329
0.173582,6.129663,0.001747
0.175160,5.943066,0.002425
0.179197,6.734232,0.002406
0.179578,6.539953,0.002304
0.183375,6.226031,0.003921
0.179240,6.340656,0.002616
0.178271,5.781513,0.002947
0.186123,6.241731,0.001541
0.176323,6.555046,0.002404
0.178496,6.020034,0.002117
0.169357,5.805624,0.002600
0.173954,6.252340,0.001511
0.173597,6.025996,0.001714
0.168312,6.397074,0.001983
0.172424,6.161816,0.002074
0.177253,5.916245,0.002144
0.172963,6.345293,0.003894
0.175820,5.947937,0.004589
0.170910,6.342264,0.002552
0.179969,6.324972,0.003408
0.185608,6.475588,0.001922
0.181944,6.132365,0.001502
0.178210,6.176405,0.002059
0.175327,6.463048,0.003697
0.170766,5.853302,0.001818
0.176782,6.289404,0.002476
0.179685,6.064404,0.002298
0.186627,6.343892,0.002466
0.174916,5.925658,0.002398
0.172515,6.380854,0.004266
0.173896,6.185926,0.002892
0.176900,6.692784,0.004120
0.182233,6.368146,0.002738
0.176191,6.607107,0.002712
0.165721,6.189536,0.001600
0.177154,6.307893,0.002397
0.172442,6.232623,0.001751
0.168508,6.258084,0.001899
0.177972,6.324665,0.001432
0.169504,5.871283,0.002737
0.166316,6.563799,0.002007
0.171099,6.490140,0.002090
0.173189,6.326202,0.004537
0.171952,5.738991,0.002005
0.174068,5.860673,0.007380
0.172900,6.225544,0.001852
0.171224,6.102811,0.001638
0.181238,5.853779,0.003649
0.167573,6.668506,0.006002
0.163040,6.090421,0.002710
0.167532,5.872290,0.002379
0.170268,6.511561,0.002389
0.174687,6.299807,0.001752
0.169861,5.793751,0.001299
0.178111,5.783234,0.001067
0.173159,6.200140,0.001605
0.185799,6.209063,0.002905
0.169263,6.155499,0.002612
0.171044,6.213857,0.003187
0.173475,5.853605,0.001958
0.170289,6.402311,0.001338
0.171652,6.451727,0.001490
0.169258,6.396304,0.001896
0.172906,6.190004,0.002783
0.165076,6.294981,0.001901
0.168807,6.484287,0.002481
0.166961,6.230233,0.001419
0.168159,6.159657,0.002465
0.174019,6.924118,0.003091
0.165447,5.866453,0.002854
0.164980,6.739599,0.001777
0.164674,6.506288,0.001849
0.167275,5.727714,0.001713
0.159097,5.769974,0.001509
0.169643,6.313440,0.002509
0.175807,6.622558,0.002646
0.178508,6.647258,0.004099
0.165242,6.197245,0.002288
0.173590,6.588562,0.003018
0.168583,6.508365,0.002259
0.168683,6.195607,0.002299
0.168437,6.337946,0.001836
0.168373,6.678898,0.001402
0.161012,6.440695,0.002522
0.161758,5.974200,0.002683
0.166513,6.561855,0.001956
0.175566,6.144999,0.002991
0.168169,6.283296,0.001576
0.171512,6.131253,0.004686
0.168666,6.282520,0.001986
0.166249,6.248800,0.001705
0.174855,6.600365,0.002018
0.165690,6.243418,0.002218
0.162949,6.368067,0.003615
0.157688,5.696818,0.003855
0.164878,6.400905,0.003432
0.159248,6.131794,0.004109
0.168831,6.083306,0.001873
0.172844,6.133050,0.004435
0.160027,6.197736,0.001583
0.171121,5.930619,0.003198
0.166602,6.242864,0.002042
0.159156,5.942325,0.002445
0.166364,6.209619,0.002972
0.161677,5.891465,0.002606
0.168712,6.130152,0.002015
0.160525,6.072087,0.001409
0.171690,5.789103,0.004518
0.164749,6.277943,0.002594
0.166070,5.751310,0.003813
0.172363,6.670457,0.003718
0.170228,6.645236,0.003429
0.165780,6.153467,0.002374
0.165158,6.131861,0.002473
0.159084,6.340037,0.001514
0.165942,6.273669,0.004405
0.166892,6.403004,0.002682
0.166364,6.035121,0.004134
0.166459,6.112047,0.002494
0.165850,6.225119,0.001760
0.161432,6.156547,0.001445
0.162721,6.300588,0.002514
0.163236,6.046381,0.003707
0.162818,6.440260,0.001724
0.163891,5.921537,0.002966
0.162473,6.402413,0.001646
0.171658,6.441601,0.001973
0.165168,6.088089,0.001610
0.161792,6.618372,0.001796
0.162651,6.209189,0.001624
0.159355,6.032242,0.001788
0.163484,6.079827,0.001814
0.157754,6.199704,0.001041
0.162136,6.180010,0.002292
0.165692,6.371843,0.002195
0.162942,6.392192,0.001613
0.160559,5.817999,0.001748
0.168055,6.363542,0.002744
0.158277,6.605736,0.002120
0.155020,6.669794,0.002111
0.159650,6.186195,0.003358
0.168075,6.234980,0.002829
0.161007,5.878644,0.004193
0.160857,5.795678,0.002024
0.159256,6.243108,0.002887
0.169596,6.444837,0.002956
0.166838,6.137847,0.002374
0.158909,6.101776,0.002570
0.162036,6.546179,0.001870
0.157878,6.101873,0.001629
0.159055,5.724663,0.002273
0.157928,5.946813,0.002638
0.164506,6.228057,0.003338
0.160714,6.362014,0.001430
0.166422,6.410018,0.005834
0.163229,5.985109,0.003702
0.167555,6.488370,0.002227
0.163381,6.419157,0.002966
0.162011,6.097140,0.001505
0.162901,6.431154,0.003991
0.156137,6.400220,0.003337
0.155111,5.793161,0.001363
0.160057,6.178546,0.003605
0.163704,6.361558,0.002500
0.156261,6.404423,0.002168
0.166629,6.271295,0.001726
0.159846,6.105894,0.004122
0.152406,6.088628,0.001812
0.163742,6.482887,0.000988
0.156068,5.758431,0.001982
0.159115,6.386831,0.002500
0.155634,6.080907,0.002286
0.157548,6.009385,0.001944
0.159434,6.863938,0.002901
0.156804,6.016419,0.002970
0.160146,6.075616,0.002400
0.159769,6.371939,0.003585
0.169148,6.368819,0.003195
0.159003,6.369375,0.002344
0.152899,6.172354,0.002027
0.163326,6.217941,0.002312
0.160791,6.305178,0.001626
0.169743,6.185818,0.002360
0.154184,6.102600,0.002188
0.156738,6.030903,0.001451
0.149392,6.560508,0.002003
0.160981,6.460959,0.002051
0.156856,6.015405,0.002461
0.163051,6.287552,0.004309
0.159536,5.879483,0.002011
0.164169,6.192610,0.001548
0.163881,5.951542,0.004207
0.161904,6.490719,0.004421
0.153040,6.266727,0.002387
0.155720,6.145650,0.002366
0.158273,6.379322,0.004983
0.153020,5.862508,0.003965
0.163031,6.486683,0.003845
0.177753,6.410493,0.003007
0.157115,6.328413,0.002250
0.163662,6.547025,0.002697
0.153337,6.046451,0.003203
0.157268,6.065577,0.001703
0.161693,6.442347,0.002859
0.157097,5.992605,0.003268
0.163890,6.408521,0.004241
0.162118,6.511756,0.002324
0.160457,6.500811,0.004418
0.163735,6.451837,0.003053
0.161480,5.851214,0.005853
0.159519,6.050609,0.002821
0.157850,6.341306,0.002189
0.159361,6.355134,0.002885
0.152926,6.405454,0.004024
0.155058,6.710382,0.005417
0.158572,6.594576,0.003275
0.158240,6.173573,0.002150
0.157463,6.077349,0.005823
0.155532,6.436313,0.004276
0.151976,5.749779,0.006151
0.150620,6.043365,0.001643
0.154804,5.952978,0.001873
0.152336,6.266035,0.003520
0.156256,6.467764,0.004496
0.161144,6.135066,0.001949
0.153638,6.535293,0.002396
0.149343,6.094067,0.003782
0.162294,6.543881,0.003033
0.154298,6.089421,0.005503
0.154774,6.308515,0.001777
0.158881,6.426851,0.006626
0.155767,6.426577,0.002377
0.155596,5.621319,0.006698
0.153545,6.477904,0.001380
0.157652,6.384539,0.002098
0.151772,5.820016,0.001287
0.161105,6.576211,0.002092
0.156538,5.354470,0.003627
0.154307,6.170164,0.003933
0.155110,6.256614,0.005144
0.156929,6.583644,0.001603
0.156540,6.352464,0.003182
0.156151,6.389643,0.003621
0.158358,5.942225,0.002807
0.159781,6.145815,0.002194
0.165904,6.254080,0.002342
0.152455,6.321511,0.003388
0.152870,6.249071,0.003142
0.160864,6.478169,0.002436
0.160078,6.640582,0.003601
0.154899,6.070743,0.002647
0.159932,5.972699,0.002884
0.153797,5.834204,0.003505
0.150016,5.970692,0.002560
0.156408,6.407717,0.005037
0.153283,6.417539,0.002224
0.152460,6.666337,0.003246
0.153888,5.722536,0.002231
0.152104,6.665378,0.002446
0.161308,6.753298,0.003621
0.156249,6.535546,0.006118
0.147188,6.630243,0.002939
0.156668,6.203528,0.002481
0.151117,5.915473,0.003476
0.151950,6.282558,0.002536
0.160855,6.135239,0.003739
0.144729,5.810910,0.002249
0.149994,6.257654,0.006563
0.156315,6.260900,0.005053
0.153317,6.276509,0.007590
0.157083,6.163784,0.001454
0.153192,6.281348,0.001903
0.145169,5.717814,0.001938
0.155918,6.502870,0.003503
0.150244,6.210197,0.002307
0.155227,6.373140,0.003023
0.159051,6.585342,0.006846
0.162979,6.105216,0.004952
0.153088,5.876904,0.002803
0.152278,6.020308,0.003430
0.155279,6.271367,0.003373
0.149161,6.183950,0.002072
0.158997,6.669521,0.002986
0.157320,6.685753,0.002804
0.152668,6.227930,0.001905
0.155773,6.709604,0.003154
0.151726,5.541801,0.001963
0.152085,6.400169,0.002861
0.150456,6.886297,0.002889
0.162612,5.945297,0.004688
0.151130,5.763940,0.002471
0.155586,5.742536,0.001163
0.156575,5.831183,0.001375
0.154000,6.364031,0.002356
0.166182,6.187500,0.003852
0.158448,6.512672,0.004438
0.152367,6.369602,0.002117
0.154472,6.155507,0.002513
0.150116,6.254948,0.002033
0.149275,5.984333,0.004593
0.153909,6.593488,0.002805
0.152284,6.661204,0.003921
0.156045,6.403846,0.002808
0.147178,6.763758,0.002591
0.146080,6.035177,0.003308
0.150317,6.426554,0.001636
0.146472,5.918498,0.001452
0.153382,6.534765,0.003621
0.153950,6.428018,0.002519
0.155682,6.342209,0.005476
0.151902,6.322862,0.002959
0.154820,6.083883,0.002190
0.148639,6.278727,0.002671
0.159887,6.748894,0.004402
0.162654,6.255710,0.003644
0.149814,5.988916,0.002354
0.154669,5.936837,0.002933
0.152896,5.748258,0.004732
0.152993,5.999592,0.004063
0.151364,5.596219,0.002922
0.152672,6.344703,0.002531
0.160561,6.334631,0.001660
0.154089,6.260382,0.005001
0.152808,6.613948,0.001875
0.150789,6.910858,0.003587
0.153538,6.081447,0.004731
0.153414,5.970617,0.004654
0.154684,5.637664,0.002513
0.152428,5.951830,0.003086
0.155942,6.534304,0.001690
0.150338,6.053136,0.002045
0.147578,6.250090,0.001700
0.150293,6.139231,0.001666
0.146787,6.384179,0.003329
0.151117,6.563765,0.003011
0.158908,5.902952,0.004791
0.160171,6.835298,0.003894
0.156170,5.857496,0.003711
0.154234,5.999643,0.002749
0.153743,6.487473,0.004810
0.158102,6.532784,0.002623
0.152912,6.325158,0.002413
0.148406,5.930002,0.001916
0.153703,6.326292,0.002939
0.151330,6.134430,0.001948
0.143311,6.330324,0.001141
